"Id","Name","Full Name","Type","Time","Activity","Target","Duration","Range","Perk","Effects"
"00773651","Storm_MQ13_FlashBangSpell","","Spell",0.0,"Fire","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0077364f', 'name': 'Storm_MQ13_FlashbangEffect', 'full': 'Flashbang Effect', 'keywords': ['FlashbangEffect'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00773652","Storm_MQ13_HugoStealth","Hugo Stealth","Spell",0.0,"Fire","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0076d5eb', 'name': 'Storm_MQ13_Finale_HugoStealthEffect', 'full': 'Stealth Field', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Chameleon', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"007700e9","DEL_crDevilHeal","rm Warmonger Plate","Spell",0.0,"Fire","Self",0.0,0.0,"00000000","[]"
"0077094c","Storm_MQ13_WeatherMachineTriggeredSpell","","Spell",0.0,"Fire","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0077092d', 'name': 'Storm_MQ13_WeatherMachineTriggeredEffect', 'full': 'Weather Machine Triggered Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076ccd7","ATX_COMP_HumanRobotInterface_Adelaide_Spell_RomanceFadeToBlack","Human/Robot... ""Interfacing""","Spell",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0076ccd6', 'name': 'SCORE_s16_HumanRobotInterface_Adelaide_Effect_RomanceFadeToBlack', 'full': 'Human/Robot... ""Interfacing""', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 8, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076ed1a","StormCutterImpactSpell","StormCutter Stun","Spell",0.0,"Fire","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0076ed19', 'name': 'StormCutterEffect_Stun', 'full': 'StormCutter Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stunned', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 50, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0076ed14', 'name': 'StormCutterEffect_Area_Damage', 'full': 'StormCutter Damge Effect', 'keywords': ['DamageTypeEnergy'], 'd_type': {'id': '00060a81', 'name': 'dtEnergy', 'full': 'Energy Damage'}, 'resist': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 5.0, 'area': 50, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Weapons\\WeaponMods\\CircuitBreaker_SpellAreaDmg.json\n{'curve': [{'x': 10, 'y': 5}, {'x': 20, 'y': 7.5}, {'x': 30, 'y': 10}, {'x': 40, 'y': 15}, {'x': 50, 'y': 20}]}"", 'only_player': 'No'}, {'m_effect': {'id': '0076ed16', 'name': 'StormCutter_DamageHealthContact', 'full': 'Damage Health', 'keywords': ['DamageTypeEnergy'], 'd_type': {'id': '00060a81', 'name': 'dtEnergy', 'full': 'Energy Damage'}, 'resist': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 25.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Weapons\\WeaponMods\\CircuitBreaker_SpellImpactDmg.json\n{'curve': [{'x': 10, 'y': 25}, {'x': 20, 'y': 40}, {'x': 30, 'y': 60}, {'x': 40, 'y': 75}, {'x': 50, 'y': 100}]}"", 'only_player': 'No'}]"
"0076ed17","StormCutterExplosionSpell","StormCutter Explosion","Spell",0.0,"Fire","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0076ed15', 'name': 'StormCutterEffect_Explosion', 'full': 'StormCutter Effect', 'keywords': ['DamageTypeEnergy'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': {'id': '0076ed13', 'name': 'crExplosionStormCutter', 'enchantment': '', 'damage_mult': 0, 'object': '', 'projectile': '00000000', 'exp_curv': '00000000', 'force': 0.0, 'damage': 0.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Target', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 1, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076e2d7","Storm_MQ08_HallucGas_PlayerSpell_DEBUGONLY","Hallucinagenic Gas","Spell",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '006e9092', 'name': 'Storm_MQ08_HallucGas_PlayerEffect', 'full': 'Hallucinagenic Gas', 'keywords': ['SURV_Icon_Chems', 'SURV_Icon_ColorOrange'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 120, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076d5f1","Storm_MQ13_HugoSpell","Hugo Abilities","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00789ac2', 'name': 'Storm_MQ13_HugoElectricVFXEffect', 'full': 'Electric VFX', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076d5f0","Storm_MQ13_HugoClonesSpell","Hugo Clone Abilities","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0076d5eb', 'name': 'Storm_MQ13_Finale_HugoStealthEffect', 'full': 'Stealth Field', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Chameleon', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076cabf","ElectricalHazardStrong","Strong Electricity","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '006edfc2', 'name': 'ElectricalHazardEffect', 'full': 'Energy Damage', 'keywords': ['DamageTypeEnergy'], 'd_type': {'id': '00060a81', 'name': 'dtEnergy', 'full': 'Energy Damage'}, 'resist': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': {'id': '006edfbf', 'name': 'SURV_DamageElec_Duration_Hazard', 'value': 1.0}, 'glob_magnitude': {'id': '0076caa6', 'name': 'SURV_DamageElec_Magnitude_4_Moderate', 'value': 30.0}, 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '006edfc2', 'name': 'ElectricalHazardEffect', 'full': 'Energy Damage', 'keywords': ['DamageTypeEnergy'], 'd_type': {'id': '00060a81', 'name': 'dtEnergy', 'full': 'Energy Damage'}, 'resist': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': {'id': '006edfbf', 'name': 'SURV_DamageElec_Duration_Hazard', 'value': 1.0}, 'glob_magnitude': {'id': '0076caa6', 'name': 'SURV_DamageElec_Magnitude_4_Moderate', 'value': 30.0}, 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '00751c86', 'name': 'Storm_ElectricalDamge_Shocked_Accuracy_HazardOnly', 'full': 'Reduced Accuracy', 'keywords': ['DamageTypeEnergy'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '003c4036', 'name': 'STAT_GunAccuracy', 'full': 'Gun Accuracy'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 300.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076b52e","MothmanEnlightenmentXPBonusSpell","Wisdom of the Mothman","Spell",0.0,"Fire","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0076b52d', 'name': 'MothmanEnlightenment_AbFortifyXp', 'full': 'Enlightenment', 'keywords': ['DispelMothmanBuff'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '00123101', 'name': 'STAT_XPMult', 'full': 'XP Bonus'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 5.0, 'area': 0, 'duration': 3600, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076a695","XPD_OvergrownPollinatorVFXCloak","Pollinator VFX Applying Spell","Ability",1.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0076a693', 'name': 'XPD_OvergrownPollinatorVFXCloakEffect', 'full': 'Healing Spores', 'keywords': [], 'd_type': '0076a696', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Cloak', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '0076a692', 'name': 'XPD_AC_OvergrownPollinatorHealCloakDistance', 'value': 56.0}, 'd_curv': '', 'only_player': 'No'}]"
"0076a696","XPD_OvergrownPollinatorVFXSpell","Healing Cloak","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0076a694', 'name': 'XPD_OvergrownPollinatorVFXSpellEffect', 'full': 'Overgrown Drone Heal', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': {'id': '0001bc10', 'name': 'SURV_DamageRads_Duration_Hazard', 'value': 1.0}, 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076c206","ChainLightningSpell","Chain Lightning","Spell",0.0,"Fire","Aimed",0.0,0.0,"00000000","[{'m_effect': {'id': '0076c205', 'name': 'ChainLightningMagicEffect', 'full': 'Energy Damage', 'keywords': ['DamageTypeEnergy'], 'd_type': {'id': '00060a81', 'name': 'dtEnergy', 'full': 'Energy Damage'}, 'resist': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'actor_value1': '00000000', 'projectile': {'id': '0010eab0', 'name': 'ProjectileDLC01_LightningGun', 'full': '', 'destructible': '', 'gravity': 0.0, 'speed': 10000.0, 'range': 2048.0, 'expl': {'id': '0010eaa5', 'name': 'ExplosionDLC01_ChainLightning', 'enchantment': '', 'damage_mult': 0, 'object': '', 'projectile': '00000000', 'exp_curv': '00000000', 'force': 400.0, 'damage': 0.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'relaunch': 0.10000000149011612}, 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Aimed', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076b4fc","Storm_RegionBoss_RankUpFX_Spell","","Spell",0.0,"Fire","Target",0.0,0.0,"00000000","[{'m_effect': {'id': '0076b4fb', 'name': 'Storm_RegionBoss_RankUpFX_Effect', 'full': 'RegionBoss_RankUpFX_Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Target', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 15, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0076b175","MILE_CaravanIntro_FlareSpell","Flare Spell","Spell",0.0,"Fire","Aimed",0.0,0.0,"00000000","[{'m_effect': {'id': '0076b146', 'name': 'MILE_CaravanIntro_FlareEffect', 'full': 'CaravanIntro_Flare', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': {'id': '0076b14f', 'name': 'MILE_CaravanIntro_ProjectileAmmoFlareGun', 'full': 'Flare', 'destructible': '', 'gravity': 1.2000000476837158, 'speed': 3000.0, 'range': 100000.0, 'expl': {'id': '00157cb6', 'name': 'ExplosionFlareGun', 'enchantment': '', 'damage_mult': 0, 'object': '00157cb7', 'projectile': '00000000', 'exp_curv': '00000000', 'force': 250.0, 'damage': 0.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'relaunch': 0.25}, 'explosion': {'id': '00157cb6', 'name': 'ExplosionFlareGun', 'enchantment': '', 'damage_mult': 0, 'object': '00157cb7', 'projectile': '00000000', 'exp_curv': '00000000', 'force': 250.0, 'damage': 0.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'a_type': 'SpawnHazard', 'e_type': 'Fire', 'target': 'Aimed', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00769737","XPD_AC_FloodedCityWater","Water Radiation","Disease",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00023f16', 'name': 'WaterRadiationHazardEffect', 'full': 'Radiation Damage', 'keywords': ['RemoveBeforeFastTravel'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '0026a7e8', 'name': 'SURV_DamageRads_Magnitude_1_Trivial', 'value': 5.0}, 'd_curv': '', 'only_player': 'No'}]"
"007521e8","ATX_COMP_HumanRobotInterface_Adelaide_Spell","Human/Robot Interfacing","Spell",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '007521e4', 'name': 'SCORE_s16_HumanRobotInterface_Adelaide_Effect', 'full': 'Human/Robot Interfacing', 'keywords': ['ATX_COMP_Adelaide_DispellHumanRobotInterface'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '007521e5'}, 'magnitude': 1.0, 'area': 0, 'duration': 3600, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"007521e7","ATX_COMP_HumanRobotInterface_Adelaide_Spell_Romance","Human/Robot... ""Interfacing""","Spell",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '007521e3', 'name': 'SCORE_s16_HumanRobotInterface_Adelaide_Effect_Romance', 'full': 'Human/Robot... ""Interfacing""', 'keywords': ['ATX_COMP_Adelaide_DispellHumanRobotInterface'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '007521e5'}, 'magnitude': 1.0, 'area': 0, 'duration': 3600, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0075e508","Storm_E01_ChargedCreatureSpell","","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0075e504', 'name': 'Storm_E01_ChargedCreatureSpellEffect', 'full': 'Storm_E01_ChargedDmgRes', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '0075e505'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0075df70","zzz_Tempest_TeamAPSpell","Tempest Armor","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0075df71', 'name': 'zzz_Tempest_TeamAPEffect', 'full': 'Tempest Armor AP Regen', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002d8', 'name': 'ActionPointsRate', 'full': 'Action Point Regen'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0075c200","AbRaceRadTurkey","RadTurkey Abilities","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0078cf2f', 'name': 'abRadTurkeyRaceEffect', 'full': 'RadTurkey Abilities', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
