ID,NAME,PROJ_TYPE,ANIM_RELOAD,SIGHTED_TRANS,UNSIGHTED_TRANS,PROJECTILES,AMMO,SPEED,ATTACK_DELAY,DAMAGE_OUT_OF_RANGE,CAPACITY,WEIGHT,ATTACK_SPEED,AP,LOCALIZED_NAME,TAGS,DEF_MODS,EQTYPE,AT_POINTS,LEVELS,DAMAGE,CRIT,WEAP_EFFECT,MA,W_TYPE
006ccc71,crMobster10mmSMG,00000000,3.00001,0.12,0.15,1,"{'id': '0001f276', 'name': '10mm', 'full': '10mm Round', 'ammo_type': 'Ballistic', 'value': 1, 'weight': 0.004999999888241291, 'projectile': {'id': '0001f277', 'name': 'Projectile10mm', 'full': '', 'destructible': '', 'gravity': 0.0, 'speed': 1000.0, 'range': 10000.0, 'expl': '00000000', 'relaunch': 0.25}, 'damage': 0.0, 'health': 0}",1.0,0.2333,0.5,30,3.0,2.2,28.0,10mm Submachine Gun,Ballistic / ma_BallisticGun / ma_10mmSMG / Ranged / Automatic / Rifle / ma_Gun_Appearance,"[['0002d2a5', '00355dc1', '0010d8b3', '002fd90c', '0010db0e', '00040973']]",BothHands,00024004_ap_gun_receiver / 001e32c8_ap_Legendary1 / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 0047a264_ap_customName / 00114364_ap_gun_Appearance / 006214d8_ap_Legendary_Crafting,10 / 20 / 30 / 40 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HumanMobster_RifleAutoDMG.json', ""{'curve': [{'x': 1, 'y': 4}, {'x': 5, 'y': 6}, {'x': 10, 'y': 9}, {'x': 15, 'y': 9}, {'x': 20, 'y': 14}, {'x': 25, 'y': 14}, {'x': 30, 'y': 16}, {'x': 35, 'y': 16}, {'x': 40, 'y': 20}, {'x': 45, 'y': 23}, {'x': 50, 'y': 25}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '006ccc40'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,000d192e_ma_BallisticGun / 0010d87c_ma_10mmSMG / 0037d0b2_ma_Gun_Appearance,Range
006ccc72,crMobster50CalMachineGun,00000000,5.00001,0.3,0.3,1,"{'id': '0001f279', 'name': '50Caliber', 'full': '.50 Round', 'ammo_type': 'Ballistic', 'value': 5, 'weight': 0.004999999888241291, 'projectile': {'id': '0000481f', 'name': 'ProjectileAssaultRifle', 'full': '', 'destructible': '', 'gravity': 0.0, 'speed': 1000.0, 'range': 10000.0, 'expl': '00000000', 'relaunch': 0.25}, 'damage': 0.0, 'health': 0}",1.0,0.0,0.5,250,18.0,2.2,30.0,50 Cal Machine Gun,Minigun / Automatic / Ballistic / HeavyGun / Ranged / ma_50CalMachineGun / ma_Gun_Appearance,"[['0003a0b8', '0003a0ca', '0003a0cd', '0003a0b6', '0037d0c1']]",BothHands,0002249d_ap_gun_Barrel / 00022499_ap_gun_Scope / 001e32c8_ap_Legendary1 / 00149ca8_ap_gun_Casing / 001e9904_ap_gun_FlashFar / 001e9906_ap_gun_FlashShort / 001e9905_ap_gun_FlashMid / 0005f7c7_ap_gun_FeedThroat / 0005d4d7_ap_gun_Mag / 0014cda5_ap_gun_Sight / 0002249f_ap_gun_Grip / 0000140f_ap_Bot_Grip / 00001413_ap_Bot_Sight / 00001414_ap_Bot_Barrel / 00091a50_ap_Bot_Mag / 00024004_ap_gun_receiver / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 00114364_ap_gun_Appearance / 006214d8_ap_Legendary_Crafting,5 / 15 / 25 / 35 / 45,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HumanMobster_HeavyAutoDMG.json', ""{'curve': [{'x': 1, 'y': 5}, {'x': 5, 'y': 10}, {'x': 10, 'y': 15}, {'x': 15, 'y': 22}, {'x': 20, 'y': 22}, {'x': 25, 'y': 29}, {'x': 30, 'y': 29}, {'x': 35, 'y': 36}, {'x': 40, 'y': 36}, {'x': 45, 'y': 43}, {'x': 50, 'y': 45}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '006ccc3b'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,004e212f_ma_50CalMachineGun / 0037d0b2_ma_Gun_Appearance,Range
006ccc73,crMobsterAssaultRifle,00000000,1.93334,0.2,0.2,1,"{'id': '0001f278', 'name': '556', 'full': '5.56 Round', 'ammo_type': 'Ballistic', 'value': 2, 'weight': 0.004999999888241291, 'projectile': {'id': '0000481f', 'name': 'ProjectileAssaultRifle', 'full': '', 'destructible': '', 'gravity': 0.0, 'speed': 1000.0, 'range': 10000.0, 'expl': '00000000', 'relaunch': 0.25}, 'damage': 0.0, 'health': 0}",1.0,0.25,0.5,20,8.0,0.66667,32.0,Assault Rifle,ma_CanHaveNullMuzzle / Ballistic / ma_AssaultRifle / AssaultRifle / Ranged / ma_Gun_Appearance / Rifle,"[['0031290b', '003128c7', '0030eb38', '003128d7', '0031295f', '003128e1', '0037d0c1']]",BothHands,00024004_ap_gun_receiver / 001e32c8_ap_Legendary1 / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 00114364_ap_gun_Appearance / 0047a264_ap_customName / 006214d8_ap_Legendary_Crafting,10 / 20 / 30 / 40 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HumanMobster_RifleAutoDMG.json', ""{'curve': [{'x': 1, 'y': 4}, {'x': 5, 'y': 6}, {'x': 10, 'y': 9}, {'x': 15, 'y': 9}, {'x': 20, 'y': 14}, {'x': 25, 'y': 14}, {'x': 30, 'y': 16}, {'x': 35, 'y': 16}, {'x': 40, 'y': 20}, {'x': 45, 'y': 23}, {'x': 50, 'y': 25}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '006ccc40'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,001c9e78_ma_CanHaveNullMuzzle / 00130dc1_ma_AssaultRifle / 0037d0b2_ma_Gun_Appearance,Range
006ccc74,crMobsterAutoGrenadeLauncher,"{'id': '006ccc6d', 'name': 'crProjectileMobsterAutoGrenadeLauncher', 'full': '40mm Grenade', 'destructible': '', 'gravity': 0.0, 'speed': 1900.0, 'range': 22000.0, 'expl': {'id': '006ccc43', 'name': 'crMobsterAutoGrenadeLauncherExplosion', 'enchantment': '', 'damage_mult': 0, 'object': '', 'projectile': '00000000', 'exp_curv': ""Creatures\\Weapon\\Weapon_HumanMobster_ExplosivesDMG.json\n{'curve': [{'x': 1, 'y': 45}, {'x': 5, 'y': 60}, {'x': 10, 'y': 80}, {'x': 15, 'y': 80}, {'x': 20, 'y': 105}, {'x': 25, 'y': 105}, {'x': 30, 'y': 125}, {'x': 35, 'y': 125}, {'x': 40, 'y': 145}, {'x': 45, 'y': 145}, {'x': 50, 'y': 155}]}"", 'force': 0.0, 'damage': 25.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'relaunch': 0.25}",5.00001,0.3,0.3,1,"{'id': '001cf27d', 'name': 'GrenadeLauncher', 'full': '40mm Grenade Round', 'ammo_type': 'Explosive', 'value': 25, 'weight': 0.20000000298023224, 'projectile': {'id': '0020706d', 'name': 'ProjectileGrenadeLauncher', 'full': '', 'destructible': '', 'gravity': 0.6000000238418579, 'speed': 1900.0, 'range': 22000.0, 'expl': {'id': '0006b8e6', 'name': 'ExplosionFragGrenadeAutomaticGrenadeLauncher', 'enchantment': '', 'damage_mult': 0, 'object': '', 'projectile': '00000000', 'exp_curv': ""Weapons\\Weap_M79DMG.json\n{'curve': [{'x': 1, 'y': 0}, {'x': 5, 'y': 0}, {'x': 10, 'y': 0}, {'x': 15, 'y': 87}, {'x': 20, 'y': 87}, {'x': 25, 'y': 97}, {'x': 30, 'y': 97}, {'x': 35, 'y': 107}, {'x': 40, 'y': 107}, {'x': 45, 'y': 117}, {'x': 50, 'y': 117}]}"", 'force': 2000.0, 'damage': 0.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'relaunch': 0.25}, 'damage': 0.0, 'health': 0}",0.8,0.5,0.5,9999,18.0,0.83333,30.0,Auto Grenade Launcher,Automatic / Ballistic / Explosive / GrenadeLauncher / Ranged / ma_AutoGrenadeLauncher / HeavyGun,,BothHands,0002249d_ap_gun_Barrel / 00022499_ap_gun_Scope / 001e32c8_ap_Legendary1 / 00149ca8_ap_gun_Casing / 001e9904_ap_gun_FlashFar / 001e9906_ap_gun_FlashShort / 001e9905_ap_gun_FlashMid / 0005f7c7_ap_gun_FeedThroat / 0005d4d7_ap_gun_Mag / 0014cda5_ap_gun_Sight / 0002249f_ap_gun_Grip / 00091a63_ap_Bot_FeedThroat / 00001414_ap_Bot_Barrel / 00001413_ap_Bot_Sight / 0000140f_ap_Bot_Grip / 00091a50_ap_Bot_Mag / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 0047a264_ap_customName,20 / 25 / 30 / 35 / 40 / 45 / 50 / 55 / 60 / 65 / 70 / 75,[],"{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,00053214_ma_AutoGrenadeLauncher,Range
006ccc75,crMobsterBaseballBat,,,,,,None,1.0,0.0,-1.0,0,3.0,2.03704,35.0,Baseball Bat,Melee2H / ma_BaseballBat / ma_CanHaveNullMeleeMod / Blunt / Archaic / Weird / MeleeGeneral,"[['001a0352', '00182cd1']]",RightHand,0005524c_ap_melee_MeleeMod / 001a001e_ap_melee_Appearance / 0006171d_ap_melee_MeleeLogo / 001e32c8_ap_Legendary1 / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 0032cd06_ap_Weapon_Model_Replacement / 006214d8_ap_Legendary_Crafting,1 / 5 / 15 / 25 / 35 / 45,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HumanMobster_Melee2hDMG.json', ""{'curve': [{'x': 1, 'y': 20}, {'x': 5, 'y': 30}, {'x': 10, 'y': 43}, {'x': 15, 'y': 43}, {'x': 20, 'y': 50}, {'x': 25, 'y': 50}, {'x': 30, 'y': 57}, {'x': 35, 'y': 57}, {'x': 40, 'y': 65}, {'x': 45, 'y': 65}, {'x': 50, 'y': 70}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '006ccc3d'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,00184a2d_ma_BaseballBat / 001c9e79_ma_CanHaveNullMeleeMod,Melee
006ccc7b,crMobsterCombatKnife,,,,,,None,1.0,0.0,-1.0,0,1.0,1.27667,20.0,Combat Knife,Melee1H / ma_Knife / Knives / Bladed / MeleeGeneral / ma_Melee_Appearance / ma_1hMelee,"[['0017650d', '00416227']]",RightHand,0005524c_ap_melee_MeleeMod / 001e32c8_ap_Legendary1 / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 0032cd06_ap_Weapon_Model_Replacement / 001a001e_ap_melee_Appearance,1 / 5 / 10 / 20 / 30 / 40 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HumanMobster_Melee1hDMG.json', ""{'curve': [{'x': 1, 'y': 16}, {'x': 5, 'y': 18}, {'x': 10, 'y': 20}, {'x': 15, 'y': 25}, {'x': 20, 'y': 28}, {'x': 25, 'y': 30}, {'x': 30, 'y': 35}, {'x': 35, 'y': 38}, {'x': 40, 'y': 40}, {'x': 45, 'y': 45}, {'x': 50, 'y': 50}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '006ccc3c'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,00187a0b_ma_Knife / 005117b1_ma_Melee_Appearance / 00618468_ma_1hMelee,Melee
006ccc76,crMobsterCombatRifle,00000000,3.20001,0.2,0.2,1,"{'id': '0001f66a', 'name': '45Caliber', 'full': '.45 Round', 'ammo_type': 'Ballistic', 'value': 2, 'weight': 0.003000000026077032, 'projectile': {'id': '000fbf99', 'name': 'Projectile357Caliber', 'full': '', 'destructible': '', 'gravity': 0.0, 'speed': 1000.0, 'range': 10000.0, 'expl': '00000000', 'relaunch': 0.25}, 'damage': 0.0, 'health': 0}",1.0,0.3,0.5,20,7.0,0.83333,25.0,Combat Rifle,Ballistic / Rifle / ma_CombatRifle / ma_CanHaveNullMuzzle / Ranged / ma_Gun_Appearance,"[['0024301a', '002430bd', '002430cf', '00243141', '00242f95', '00242fa2', '0037d0c1']]",BothHands,00024004_ap_gun_receiver / 001e32c8_ap_Legendary1 / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 00114364_ap_gun_Appearance / 006214d8_ap_Legendary_Crafting,10 / 20 / 30 / 40 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HumanMobster_RifleAutoDMG.json', ""{'curve': [{'x': 1, 'y': 4}, {'x': 5, 'y': 6}, {'x': 10, 'y': 9}, {'x': 15, 'y': 9}, {'x': 20, 'y': 14}, {'x': 25, 'y': 14}, {'x': 30, 'y': 16}, {'x': 35, 'y': 16}, {'x': 40, 'y': 20}, {'x': 45, 'y': 23}, {'x': 50, 'y': 25}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '006ccc40'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,001790f7_ma_CombatRifle / 001c9e78_ma_CanHaveNullMuzzle / 0037d0b2_ma_Gun_Appearance,Range
006ccc77,crMobsterCombatShotgun,00000000,3.20001,0.2,0.2,8,"{'id': '0001f673', 'name': 'ShotgunShell', 'full': 'Shotgun Shell', 'ammo_type': 'Ballistic', 'value': 2, 'weight': 0.006000000052154064, 'projectile': {'id': '0001f674', 'name': 'ProjectileShotgun', 'full': '', 'destructible': '', 'gravity': 0.0, 'speed': 1000.0, 'range': 10000.0, 'expl': '00000000', 'relaunch': 0.25}, 'damage': 0.0, 'health': 0}",1.0,0.5,0.1,8,7.0,0.83333,35.0,Combat Shotgun,Ballistic / Ranged / ma_CombatGun / ma_CanHaveNullMuzzle / Shotgun / ma_Gun_Appearance,"[['000498a1', '00204993', '001f673a', '00203025', '002049a2', '002048c1', '001f7fdc']]",BothHands,00024004_ap_gun_receiver / 000498a0_ap_Gun_UniversalOffset_Range / 001e32c8_ap_Legendary1 / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 00114364_ap_gun_Appearance / 006214d8_ap_Legendary_Crafting,10 / 20 / 30 / 40 / 50,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HumanMobster_ShotgunDMG.json', ""{'curve': [{'x': 1, 'y': 30}, {'x': 5, 'y': 40}, {'x': 10, 'y': 50}, {'x': 15, 'y': 50}, {'x': 20, 'y': 60}, {'x': 25, 'y': 60}, {'x': 30, 'y': 70}, {'x': 35, 'y': 70}, {'x': 40, 'y': 80}, {'x': 45, 'y': 80}, {'x': 50, 'y': 90}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '006ccc41'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,00100e48_ma_CombatGun / 001c9e78_ma_CanHaveNullMuzzle / 0037d0b2_ma_Gun_Appearance,Range
006ccc78,crMobsterDoubleBarrelShotgun,00000000,3.06668,0.2,0.2,8,"{'id': '0001f673', 'name': 'ShotgunShell', 'full': 'Shotgun Shell', 'ammo_type': 'Ballistic', 'value': 2, 'weight': 0.006000000052154064, 'projectile': {'id': '0001f674', 'name': 'ProjectileShotgun', 'full': '', 'destructible': '', 'gravity': 0.0, 'speed': 1000.0, 'range': 10000.0, 'expl': '00000000', 'relaunch': 0.25}, 'damage': 0.0, 'health': 0}",1.0,0.275,0.1,2,6.0,1.0,30.0,Double-Barrel Shotgun,ma_DoubleBarrelShotgun / Ballistic / Ranged / ma_CanHaveNullMuzzle / Shotgun / ma_Gun_Appearance,"[['000498a1', '0027a5cf', '0023d8a1', '002d5d0b', '0004f21d', '0023d8f8', '0037d0c1'], ['000498a1', '0027a5cf', '0023d8a1', '002d5d0b', '0004f21d', '0023d8f8'], ['000498a1', '001c6f3b', '001c6f39', '001c6f38', '001c6f3c', '001c6f3a'], ['000498a1', '0027a5cf', '0023d8a1', '002d5d0b', '0004f21d', '0023d8f8'], ['000498a1', '001c6f3b', '001c6f39', '001c6f38', '001c6f3c', '001c6f3a']]",BothHands,00024004_ap_gun_receiver / 000498a0_ap_Gun_UniversalOffset_Range / 001e32c8_ap_Legendary1 / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 00114364_ap_gun_Appearance / 006214d8_ap_Legendary_Crafting,15 / 25 / 35 / 45,"[{'value': 0, 'curv': ['Creatures\\Weapon\\Weapon_HumanMobster_ShotgunDMG.json', ""{'curve': [{'x': 1, 'y': 30}, {'x': 5, 'y': 40}, {'x': 10, 'y': 50}, {'x': 15, 'y': 50}, {'x': 20, 'y': 60}, {'x': 25, 'y': 60}, {'x': 30, 'y': 70}, {'x': 35, 'y': 70}, {'x': 40, 'y': 80}, {'x': 45, 'y': 80}, {'x': 50, 'y': 90}]}""], 'type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'id': '006ccc41'}]","{'mult': 2.0, 'charge': 1.0, 'spell': '00000000'}",,00188a1c_ma_DoubleBarrelShotgun / 001c9e78_ma_CanHaveNullMuzzle / 0037d0b2_ma_Gun_Appearance,Range
006ccc79,crMobsterFlamer,00000000,3.83334,0.25,0.3,1,"{'id': '000cac78', 'name': 'FlamerFuel', 'full': 'Fuel', 'ammo_type': 'Energy', 'value': 1, 'weight': 0.009999999776482582, 'projectile': {'id': '001c5ab6', 'name': 'ProjectileFlamerStreamMedium', 'full': '', 'destructible': '', 'gravity': 0.30000001192092896, 'speed': 1000.0, 'range': 512.0, 'expl': {'id': '00031fb9', 'name': 'crExplosionBloodbugSpitRed', 'enchantment': {'id': '00032567', 'name': 'crEnchBloodbugBloodSpit', 'full': '', 'type': 'Enchantment', 'target': 'Self', 'e_type': 'Constant', 'mag_effects': [{'m_effect': {'id': '00032568', 'name': 'crBloodbugBloodSpitEffectVFX', 'full': 'Bloodbug Blood Spit 1: VFX', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.75, 'area': 0, 'duration': 6, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '00032569', 'name': 'crBloodbugBloodSpitEffect02', 'full': 'Bloodbug Blood Spit 2: AV Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002c3', 'name': 'Perception', 'full': 'Perception'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 5.0, 'area': 0, 'duration': 6, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0003256a', 'name': 'crBloodbugBloodSpitEffect03', 'full': 'Bloodbug Blood Spit 3: Rads Effect', 'keywords': [], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 4, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '000328f9', 'name': 'crBloodbugBloodSpitEffect04', 'full': 'Bloodbug Blood Spit 4: Stagger', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stagger', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.75, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]}, 'damage_mult': 0, 'object': '', 'projectile': '00000000', 'exp_curv': '00000000', 'force': 0.0, 'damage': 0.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'relaunch': 0.009999999776482582}, 'damage': 0.0, 'health': 0}",1.0,0.15,0.7,100,15.0,2.2,30.0,Flamer,HeavyGun / ma_Flamer / Energy / Flamer / Ranged / FireDamage / Automatic / ma_Gun_Appearance,"[['007a6d94', '00147af9', '00147afb', '00147afd', '0037d0c1']]",BothHands,00024004_ap_gun_receiver / 0005d4d7_ap_gun_Mag / 0002249d_ap_gun_Barrel / 001e32c8_ap_Legendary1 / 001e8cad_ap_gun_TankMove / 004e89a8_ap_Legendary2 / 004e89a9_ap_Legendary3 / 004e89aa_ap_Legendary4 / 004e89ab_ap_Legendary5 / 00114364_ap_gun_Appearance / 0047a264_ap_customName / 006214d8_ap_Legendary_Crafting,30 / 40 / 50,"[{'value': 9, 'curv': ['Creatures\\Weapon\\Weapon_HumanMobster_FlamerDMG.json', ""{'curve': [{'x': 1, 'y': 1}, {'x': 5, 'y': 1}, {'x': 10, 'y': 2}, {'x': 15, 'y': 2}, {'x': 20, 'y': 3}, {'x': 25, 'y': 4}, {'x': 30, 'y': 6}, {'x': 35, 'y': 8}, {'x': 40, 'y': 10}, {'x': 45, 'y': 11}, {'x': 50, 'y': 12}]}""], 'type': {'id': '00060a82', 'name': 'dtFire', 'full': 'Fire Damage'}, 'id': '006ccc3a'}]","{'mult': 2.0, 'charge': 1.0, 'spell': {'id': '001478ec', 'name': 'CritFire', 'full': '', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '001478ea', 'name': 'CritFireEffect', 'full': 'Immolation', 'keywords': ['DamageTypeFire'], 'd_type': '00149e5f', 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Light', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 45, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]}}","{'id': '0078b58f', 'name': 'crHumanMobsterFlamerDOT', 'full': 'Fire Damage', 'type': 'Enchantment', 'target': 'Contact', 'e_type': 'Fire', 'mag_effects': [{'m_effect': {'id': '001e84d3', 'name': 'FXFireHitVisuals', 'full': 'FX Shader Fire', 'keywords': ['NoRicochet'], 'd_type': {'id': '00060a82', 'name': 'dtFire', 'full': 'Fire Damage'}, 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '00586e35', 'name': 'crFloaterFlamerFireDamageEffect', 'full': 'Fire Damage', 'keywords': ['NoRicochet'], 'd_type': {'id': '00060a82', 'name': 'dtFire', 'full': 'Fire Damage'}, 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 2.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Creatures\\Weapon\\Damage_Universal_Tier6.json\n{'curve': [{'x': 2, 'y': 2}, {'x': 4, 'y': 2}, {'x': 6, 'y': 2}, {'x': 8, 'y': 2}, {'x': 10, 'y': 2}, {'x': 12, 'y': 2}, {'x': 14, 'y': 2}, {'x': 16, 'y': 2}, {'x': 18, 'y': 2}, {'x': 20, 'y': 3}, {'x': 22, 'y': 3}, {'x': 24, 'y': 3}, {'x': 26, 'y': 3}, {'x': 28, 'y': 3}, {'x': 30, 'y': 3}, {'x': 32, 'y': 3}, {'x': 34, 'y': 3}, {'x': 36, 'y': 4}, {'x': 38, 'y': 4}, {'x': 40, 'y': 4}, {'x': 42, 'y': 4}, {'x': 44, 'y': 4}, {'x': 46, 'y': 4}, {'x': 48, 'y': 4}, {'x': 50, 'y': 5}, {'x': 52, 'y': 5}, {'x': 54, 'y': 5}, {'x': 56, 'y': 5}, {'x': 58, 'y': 5}, {'x': 60, 'y': 6}, {'x': 62, 'y': 6}, {'x': 64, 'y': 6}, {'x': 66, 'y': 6}, {'x': 68, 'y': 7}, {'x': 70, 'y': 7}, {'x': 72, 'y': 7}, {'x': 74, 'y': 7}, {'x': 76, 'y': 8}, {'x': 78, 'y': 8}, {'x': 80, 'y': 8}, {'x': 82, 'y': 9}, {'x': 84, 'y': 9}, {'x': 86, 'y': 9}, {'x': 88, 'y': 10}, {'x': 90, 'y': 10}, {'x': 92, 'y': 11}, {'x': 94, 'y': 11}, {'x': 96, 'y': 11}, {'x': 98, 'y': 12}, {'x': 100, 'y': 12}]}"", 'only_player': 'No'}]}",00148432_ma_Flamer / 0037d0b2_ma_Gun_Appearance,Range
