"Id","Name","Full Name","Effects"
"0072a011","crOvergrownFireWeaknessPerk","","[{'e_type': 'Function', 'entry': 'IncomingWeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 1.149999976158142}, {'e_type': 'Function', 'entry': 'TypedIncomingSpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 1.149999976158142}]"
"00729bf9","Cremator_Longevity_Perk","Incinerator Longevity Perk","[{'e_type': 'Function', 'entry': 'SpellDuration', 'op': 'SetValue', 'v_type': 1, 'value': 12.0}]"
"006f4d1e","ArmorPerk_XPD_AC_Muni_ElectricalFireVFX","Reflect Damage as Fire VFX and SFX","[{'e_type': 'Function', 'entry': 'ApplyCombatHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '006f4db0', 'name': 'XPD_AC_AbArmor_ElectricalFire_VFXSpell', 'full': 'Electrical Fire VFX', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '006f4db1', 'name': 'XPD_AC_AbArmor_ElectricalFire_VFXSpellEffect', 'full': 'Damage Type Fire', 'keywords': ['DamageTypeFire'], 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '006f4e7d', 'name': 'XPD_AC_MuniArmorSetBonus_ElectricalFireDMG', 'value': 50.0}, 'd_curv': ''}]}}]"
"006b5df6","XPD_IgnoreArmorPerk_Boss","Ignore target armor","[{'e_type': 'Function', 'entry': 'TargetDamageResistance', 'op': 'MulValue', 'v_type': 1, 'value': 0.5}]"
"0070c11e","Storm_ShockedAccuarcy_Perk","ShockedAccuarcy","[{'e_type': 'Function', 'entry': 'FireConMul', 'op': 'MulValue', 'v_type': 1, 'value': 30.0}]"
"006f0de2","SCORE_S14_AllyJunkoNoHungerNoThirstPerk","Grandma Junko stop hunger/thirst","[{'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 0.0}]"
"006ebcd6","CircuitBreakerPerk","CircuitBreakerPerk","[{'e_type': 'Function', 'entry': 'ApplyHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '006ebcd8', 'name': 'CircuitbreakerExplosionSpell', 'full': 'Circuitbreaker Explosion', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Contact', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '006ebcd4', 'name': 'CircuitBreakerEffect_Explosion', 'full': 'Circuit Breaker Effect', 'keywords': ['DamageTypeEnergy'], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': {'id': '006e20eb', 'name': 'crExplosionCircuitBreaker', 'enchantment': '', 'object': '', 'projectile': '00000000', 'exp_curv': '00000000', 'force': 0.0, 'damage': 0.0, 'd_type': '', 'd_value': 0, 'd_curv': '00000000'}, 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Target', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 1, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Function', 'entry': 'ApplyHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '006ebcd7', 'name': 'CircuitbreakerImpactSpell', 'full': 'Circuitbreaker Stun', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Contact', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '006ebcd3', 'name': 'CircuitBreakerEffect_Stun', 'full': 'Circuit Breaker Effect', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stunned', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 50, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '007452c3', 'name': 'CircuitBreaker_DamageHealthContact', 'full': 'Damage Health', 'keywords': ['DamageTypeEnergy'], 'resist': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 25.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Weapons\\WeaponMods\\CircuitBreaker_SpellImpactDmg.json\n{'curve': [{'x': 10, 'y': 25}, {'x': 20, 'y': 40}, {'x': 30, 'y': 60}, {'x': 40, 'y': 75}, {'x': 50, 'y': 100}]}""}, {'m_effect': {'id': '006ebcd1', 'name': 'CircuitBreakerEffect_Area_Damage', 'full': 'Circuit Breaker Damge Effect', 'keywords': ['DamageTypeEnergy'], 'resist': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 5.0, 'area': 50, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Weapons\\WeaponMods\\CircuitBreaker_SpellAreaDmg.json\n{'curve': [{'x': 10, 'y': 5}, {'x': 20, 'y': 7.5}, {'x': 30, 'y': 10}, {'x': 40, 'y': 15}, {'x': 50, 'y': 20}]}""}]}}]"
"006d51e6","ArmsKeeper03","","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'AddValue', 'v_type': 1, 'value': -0.25}]"
"006d51e5","ArmsKeeper02","Arms Keeper","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'AddValue', 'v_type': 1, 'value': -0.25}]"
"006d51e4","ArmsKeeper01","","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'AddValue', 'v_type': 1, 'value': -0.25}]"
"006d507f","StableTools01","","[{'e_type': 'Function', 'entry': 'LossCondition', 'op': 'MulValue', 'v_type': 1, 'value': 0.8999999761581421}]"
"006d507e","StableTools02","","[{'e_type': 'Function', 'entry': 'LossCondition', 'op': 'MulValue', 'v_type': 1, 'value': 0.75}]"
"006d507d","StableTools03","","[{'e_type': 'Function', 'entry': 'LossCondition', 'op': 'MulValue', 'v_type': 1, 'value': 0.6000000238418579}]"
"006b35a8","zzz_XPD_IgnoreArmorPerk_Boss_Copy01","","[{'e_type': 'Function', 'entry': 'TargetDamageResistance', 'op': 'MulValue', 'v_type': 1, 'value': 0.5}]"
"006b35a9","XPD_MutationPerk_Vampire","","[{'e_type': 'Function', 'entry': 'ApplyHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '005d02b1', 'name': 'DailyOps_Mutation_VampireRestore', 'full': 'Vampire Restore Health', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '005d02ad', 'name': 'DailyOps_VampireRegenEffect', 'full': 'Vampire Restore Health', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stimpack', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"006e31f2","TestRange_DummyPerk","Dummy Healing Perk","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '006e31f5', 'name': 'DummyHealing_Spell', 'full': 'Dummy Healing Spell', 'type': 'Spell', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '006e31f1', 'name': 'TestingDummy_HealingEffect', 'full': 'Dummy Healing', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 100.0, 'area': 0, 'duration': 600, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"006e2d0c","Storm_SE04_DamageReduce_NonPlayer","Damage Reduction","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.5}]"
"006dddb3","MOON_Ogua_DamageReduction","","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.800000011920929}]"
"006dddb4","MOON_BlueDevil_DamageReduction","","[{'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.800000011920929}]"
"006d9a9e","ATX_Backpack_ScrapRat_Perk","","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'AddValue', 'v_type': 1, 'value': -0.8999999761581421}]"
"006c3175","Legendary_Weapon_DmgConsecutiveHits","","[{'e_type': 'Function', 'entry': 'MaxConsecutiveHits', 'op': 'SetValue', 'v_type': 1, 'value': 9.0}, {'e_type': 'Function', 'entry': 'SetDamageOnConsecutiveHits', 'op': 'SetValue', 'v_type': 1, 'value': 10.0}, {'e_type': 'Function', 'entry': 'DamageOnConsecutiveHits', 'op': 'AddValueToActor', 'v_type': 8, 'value': {'value': 0.009999999776482582, 'actor1': {'id': '006c3172', 'name': 'LGND_Furious', 'full': ''}, 'actor2': ''}}]"
"006c3171","Legendary_Weapon_AccuracyNotInCombat","","[{'e_type': 'Function', 'entry': 'VATSAttackActionPoints', 'op': 'MulValue', 'v_type': 1, 'value': 1.5}, {'e_type': 'Function', 'entry': 'VATSHitChance', 'op': 'MulValue', 'v_type': 1, 'value': 2.0}]"
"006c316e","Legendary_Weapon_DamageFirstBlood","","[{'e_type': 'Function', 'entry': 'WeaponDamageBonusMult', 'op': 'AddValue', 'v_type': 1, 'value': 1.0}]"
"006c3004","NoStaggerPerk","","[{'e_type': 'Function', 'entry': 'Stagger', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}]"
"006b6919","Roast_Proof_Perk","Roast_Proof","[{'e_type': 'Function', 'entry': 'IncomingExpDamage', 'op': 'MulValue', 'v_type': 1, 'value': 0.8999999761581421}, {'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.8999999761581421}, {'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 0.8999999761581421}, {'e_type': 'Function', 'entry': 'IncomingSpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 0.8999999761581421}, {'e_type': 'Function', 'entry': 'Stagger', 'op': 'AddValue', 'v_type': 1, 'value': -1.0}]"
"006b3c3a","Storm_MutationPerk_Electric","Electric  Perk","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '006b3c3c', 'name': 'Storm_Mutation_Electric', 'full': 'Electric', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '006b3c38', 'name': 'Storm_MutationEffect_Electric', 'full': 'Electric', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Cloak', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '006b3c3a'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '003f33a0', 'name': 'abFortifyDmgAll', 'full': 'Fortify All Damage', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '0018eee1', 'name': 'STAT_DmgAll', 'full': 'Damage'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '000559a4', 'name': 'AbPerkFortifyResistEnergy', 'full': 'Fortify Energy Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0004a0d2', 'name': 'AbFortifyHealth', 'full': 'Fortify Health', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Function', 'entry': 'ApplyHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '006b3c3e', 'name': 'Storm_Mutation_ElectricDamageSpell', 'full': 'Electric', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '006b3c37', 'name': 'Storm_Mutation_ElectricDamage_Effect', 'full': 'Shocked', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 40.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"006a38a4","BrahminDepositPerk","","[{'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}]"
"0068c4af","zzz_DailyOps_MutationPerk_LastStand","Last Stand - Perk","[{'e_type': 'Function', 'entry': 'WeaponAttackDamage?', 'op': 'MulValue', 'v_type': 1, 'value': 3.0}]"
"006a4272","Legendary_Armor_WeightWeaponsPerkDUPLICATE000","","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'MulAddValue', 'v_type': 8, 'value': {'value': -0.009999999776482582, 'actor1': {'id': '0052bdb3', 'name': 'Legendary_Armor_WeightWeaponsValue', 'full': 'atic Beasts'}, 'actor2': ''}}]"
"006a4270","Legendary_Armor_WeightFoodDrinkChemsPerkDUPLICATE000","","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'MulAddValue', 'v_type': 8, 'value': {'value': -0.009999999776482582, 'actor1': {'id': '0052bd96', 'name': 'Legendary_Armor_WeightFoodDrinkChemsValue', 'full': 'Food/Drink/Chem Weight Reduction'}, 'actor2': ''}}]"
"006a4271","Legendary_Armor_WeightAmmoPerkDUPLICATE000","","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'MulAddValue', 'v_type': 8, 'value': {'value': -0.009999999776482582, 'actor1': {'id': '0052bd98', 'name': 'Legendary_Armor_WeightAmmoValue', 'full': 'Ammo Weight Reduction'}, 'actor2': ''}}]"
"006a25d2","DailyOps_Mutation_ReflectiveSkin_ReflectSFXPerk","Reflect Projectiles sound","[{'e_type': 'Function', 'entry': 'ApplyCombatHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '006a25d3', 'name': 'DailyOps_Mutation_ReflectiveSkin_SFXSpell', 'full': 'Reflective Skin SFX', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '006a25d1', 'name': 'DailyOps_Mutation_ReflectiveSkin_SFXSpellEffect', 'full': 'Reflective SFX', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '006a25d2'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0069cbf4","Legendary_Armor_WeightAmmoPerk","","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'AddValue', 'v_type': 1, 'value': -0.20000000298023224}]"
"0069cbf3","Legendary_Armor_WeightWeaponsPerk","","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'AddValue', 'v_type': 1, 'value': -0.20000000298023224}]"
"0069cbf5","Legendary_Armor_WeightFoodDrinkChemsPerk","","[{'e_type': 'Function', 'entry': 'Weight', 'op': 'AddValue', 'v_type': 1, 'value': -0.20000000298023224}]"
"006982e8","zzz_MutatedEvents_FieryInfusion_BurningAttacksPerk_Tier3","","[{'e_type': 'Function', 'entry': 'ApplyCombatMeleeSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '006982ea', 'name': 'zzz_MutatedEvents_FieryInfusion_FireDamageSpell_Tier3', 'full': 'Fire Damage', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Contact', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '00685970', 'name': 'zzz_MutatedEvents_FieryInfusion_FireDamageSpell_Effect', 'full': 'Fire Damage', 'keywords': [], 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 18.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Function', 'entry': 'ApplyHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '006982ea', 'name': 'zzz_MutatedEvents_FieryInfusion_FireDamageSpell_Tier3', 'full': 'Fire Damage', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Contact', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '00685970', 'name': 'zzz_MutatedEvents_FieryInfusion_FireDamageSpell_Effect', 'full': 'Fire Damage', 'keywords': [], 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 18.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"006982e7","zzz_MutatedEvents_FieryInfusion_BurningAttacksPerk_Tier2","","[{'e_type': 'Function', 'entry': 'ApplyCombatMeleeSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '006982e9', 'name': 'zzz_MutatedEvents_FieryInfusion_FireDamageSpell_Tier2', 'full': 'Fire Damage', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Contact', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '00685970', 'name': 'zzz_MutatedEvents_FieryInfusion_FireDamageSpell_Effect', 'full': 'Fire Damage', 'keywords': [], 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 9.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Function', 'entry': 'ApplyHitSpell', 'op': 'SetSpell', 'v_type': 5, 'value': {'id': '006982e9', 'name': 'zzz_MutatedEvents_FieryInfusion_FireDamageSpell_Tier2', 'full': 'Fire Damage', 'type': 'Spell', 'time': 0.0, 'e_type': 'Fire', 'target': 'Contact', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '00685970', 'name': 'zzz_MutatedEvents_FieryInfusion_FireDamageSpell_Effect', 'full': 'Fire Damage', 'keywords': [], 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 9.0, 'area': 0, 'duration': 10, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0069225e","zzz_MutatedEvents_SteelSkinPerk","","[{'e_type': 'Function', 'entry': 'DrawnWeaponWeightSpeed', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}, {'e_type': 'Function', 'entry': 'ArmorWeight', 'op': 'SetValue', 'v_type': 1, 'value': 0.0}, {'e_type': 'Function', 'entry': 'FallingDamage', 'op': 'SetValue', 'v_type': 1, 'value': 0.5}, {'e_type': 'Function', 'entry': 'WeaponDamage?', 'op': 'MultiplyActorValueMultiply?', 'v_type': 8, 'value': {'value': 1.0, 'actor1': {'id': '001c87d2', 'name': 'PADamageMult', 'full': 'Power Armor Damage Mult'}, 'actor2': ''}}]"
