Name,Level,dr,er,fire,poison,cold,rad,Health
alien_general-zeta,108,150,150,150,1000,150,150,16500
alien_general-zeta,109,150,150,150,1000,150,150,16500
alien_general-zeta,110,150,150,150,1000,150,150,16500
alien_general-zeta,111,150,150,150,1000,150,150,16500
alien_general-zeta,112,150,150,150,1000,150,150,16500
alien_general-zeta,113,150,150,150,1000,150,150,16500
alien_general-zeta,114,150,150,150,1000,150,150,16500
alien_general-zeta,115,150,150,150,1000,150,150,16500
alien_general-zeta,116,150,150,150,1000,150,150,16500
alien_general-zeta,117,150,150,150,1000,150,150,16500
alien_general-zeta,118,150,150,150,1000,150,150,16500
alien_general-zeta,119,150,150,150,1000,150,150,16500
alien_general-zeta,120,150,150,150,1000,150,150,16500
alien_lt-kappa,1,50,50,50,50,50,50,2500
alien_lt-kappa,2,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,3,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,4,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,5,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,6,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,7,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,8,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,9,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,10,50,50,50,50,50,50,2500
alien_lt-kappa,11,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,12,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,13,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,14,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,15,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,16,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,17,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,18,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,19,50.0,50.0,50.0,50.0,50.0,50.0,2500.0
alien_lt-kappa,20,50,50,50,50,50,50,2500
alien_lt-kappa,21,55.0,55.0,55.0,55.0,55.0,55.0,2625.0
alien_lt-kappa,22,60.0,60.0,60.0,60.0,60.0,60.0,2750.0
alien_lt-kappa,23,65.0,65.0,65.0,65.0,65.0,65.0,2875.0
alien_lt-kappa,24,70.0,70.0,70.0,70.0,70.0,70.0,3000.0
alien_lt-kappa,25,75.0,75.0,75.0,75.0,75.0,75.0,3125.0
alien_lt-kappa,26,80.0,80.0,80.0,80.0,80.0,80.0,3250.0
alien_lt-kappa,27,85.0,85.0,85.0,85.0,85.0,85.0,3375.0
alien_lt-kappa,28,90.0,90.0,90.0,90.0,90.0,90.0,3500.0
alien_lt-kappa,29,95.0,95.0,95.0,95.0,95.0,95.0,3625.0
alien_lt-kappa,30,100,100,100,100,100,100,3750
alien_lt-kappa,31,105.0,105.0,105.0,105.0,105.0,105.0,3875.0
alien_lt-kappa,32,110.0,110.0,110.0,110.0,110.0,110.0,4000.0
alien_lt-kappa,33,115.0,115.0,115.0,115.0,115.0,115.0,4125.0
alien_lt-kappa,34,120.0,120.0,120.0,120.0,120.0,120.0,4250.0
alien_lt-kappa,35,125.0,125.0,125.0,125.0,125.0,125.0,4375.0
alien_lt-kappa,36,130.0,130.0,130.0,130.0,130.0,130.0,4500.0
alien_lt-kappa,37,135.0,135.0,135.0,135.0,135.0,135.0,4625.0
alien_lt-kappa,38,140.0,140.0,140.0,140.0,140.0,140.0,4750.0
alien_lt-kappa,39,145.0,145.0,145.0,145.0,145.0,145.0,4875.0
alien_lt-kappa,40,150,150,150,150,150,150,5000
alien_lt-kappa,41,150.0,150.0,150.0,150.0,150.0,150.0,5125.0
alien_lt-kappa,42,150.0,150.0,150.0,150.0,150.0,150.0,5250.0
alien_lt-kappa,43,150.0,150.0,150.0,150.0,150.0,150.0,5375.0
alien_lt-kappa,44,150.0,150.0,150.0,150.0,150.0,150.0,5500.0
alien_lt-kappa,45,150.0,150.0,150.0,150.0,150.0,150.0,5625.0
alien_lt-kappa,46,150.0,150.0,150.0,150.0,150.0,150.0,5750.0
alien_lt-kappa,47,150.0,150.0,150.0,150.0,150.0,150.0,5875.0
alien_lt-kappa,48,150.0,150.0,150.0,150.0,150.0,150.0,6000.0
alien_lt-kappa,49,150.0,150.0,150.0,150.0,150.0,150.0,6125.0
alien_lt-kappa,50,150,150,150,150,150,150,6250
alien_lt-kappa,51,160.0,160.0,160.0,160.0,160.0,160.0,6375.0
alien_lt-kappa,52,170.0,170.0,170.0,170.0,170.0,170.0,6500.0
alien_lt-kappa,53,180.0,180.0,180.0,180.0,180.0,180.0,6625.0
alien_lt-kappa,54,190.0,190.0,190.0,190.0,190.0,190.0,6750.0
alien_lt-kappa,55,200.0,200.0,200.0,200.0,200.0,200.0,6875.0
alien_lt-kappa,56,210.0,210.0,210.0,210.0,210.0,210.0,7000.0
alien_lt-kappa,57,220.0,220.0,220.0,220.0,220.0,220.0,7125.0
alien_lt-kappa,58,230.0,230.0,230.0,230.0,230.0,230.0,7250.0
alien_lt-kappa,59,240.0,240.0,240.0,240.0,240.0,240.0,7375.0
alien_lt-kappa,60,250,250,250,250,250,250,7500
alien_lt-kappa,61,250.0,250.0,250.0,250.0,250.0,250.0,7625.0
alien_lt-kappa,62,250.0,250.0,250.0,250.0,250.0,250.0,7750.0
alien_lt-kappa,63,250.0,250.0,250.0,250.0,250.0,250.0,7875.0
alien_lt-kappa,64,250.0,250.0,250.0,250.0,250.0,250.0,8000.0
alien_lt-kappa,65,250.0,250.0,250.0,250.0,250.0,250.0,8125.0
alien_lt-kappa,66,250.0,250.0,250.0,250.0,250.0,250.0,8250.0
alien_lt-kappa,67,250.0,250.0,250.0,250.0,250.0,250.0,8375.0
alien_lt-kappa,68,250.0,250.0,250.0,250.0,250.0,250.0,8500.0
alien_lt-kappa,69,250.0,250.0,250.0,250.0,250.0,250.0,8625.0
alien_lt-kappa,70,250,250,250,250,250,250,8750
alien_lt-kappa,71,250.0,250.0,250.0,250.0,250.0,250.0,8875.0
alien_lt-kappa,72,250.0,250.0,250.0,250.0,250.0,250.0,9000.0
alien_lt-kappa,73,250.0,250.0,250.0,250.0,250.0,250.0,9125.0
alien_lt-kappa,74,250.0,250.0,250.0,250.0,250.0,250.0,9250.0
alien_lt-kappa,75,250.0,250.0,250.0,250.0,250.0,250.0,9375.0
alien_lt-kappa,76,250.0,250.0,250.0,250.0,250.0,250.0,9500.0
alien_lt-kappa,77,250.0,250.0,250.0,250.0,250.0,250.0,9625.0
alien_lt-kappa,78,250.0,250.0,250.0,250.0,250.0,250.0,9750.0
alien_lt-kappa,79,250.0,250.0,250.0,250.0,250.0,250.0,9875.0
alien_lt-kappa,80,250,250,250,250,250,250,10000
alien_lt-kappa,81,250.0,250.0,250.0,250.0,250.0,250.0,10125.0
alien_lt-kappa,82,250.0,250.0,250.0,250.0,250.0,250.0,10250.0
alien_lt-kappa,83,250.0,250.0,250.0,250.0,250.0,250.0,10375.0
alien_lt-kappa,84,250.0,250.0,250.0,250.0,250.0,250.0,10500.0
alien_lt-kappa,85,250.0,250.0,250.0,250.0,250.0,250.0,10625.0
alien_lt-kappa,86,250.0,250.0,250.0,250.0,250.0,250.0,10750.0
alien_lt-kappa,87,250.0,250.0,250.0,250.0,250.0,250.0,10875.0
alien_lt-kappa,88,250.0,250.0,250.0,250.0,250.0,250.0,11000.0
alien_lt-kappa,89,250.0,250.0,250.0,250.0,250.0,250.0,11125.0
alien_lt-kappa,90,250.0,250.0,250.0,250.0,250.0,250.0,11250.0
alien_lt-kappa,91,250.0,250.0,250.0,250.0,250.0,250.0,11375.0
alien_lt-kappa,92,250.0,250.0,250.0,250.0,250.0,250.0,11500.0
alien_lt-kappa,93,250.0,250.0,250.0,250.0,250.0,250.0,11625.0
alien_lt-kappa,94,250.0,250.0,250.0,250.0,250.0,250.0,11750.0
alien_lt-kappa,95,250.0,250.0,250.0,250.0,250.0,250.0,11875.0
alien_lt-kappa,96,250.0,250.0,250.0,250.0,250.0,250.0,12000.0
alien_lt-kappa,97,250.0,250.0,250.0,250.0,250.0,250.0,12125.0
alien_lt-kappa,98,250.0,250.0,250.0,250.0,250.0,250.0,12250.0
alien_lt-kappa,99,250.0,250.0,250.0,250.0,250.0,250.0,12375.0
alien_lt-kappa,100,250,250,250,250,250,250,12500
alien_lt-kappa,101,250,250,250,250,250,250,12500
alien_lt-kappa,102,250,250,250,250,250,250,12500
alien_lt-kappa,103,250,250,250,250,250,250,12500
alien_lt-kappa,104,250,250,250,250,250,250,12500
alien_lt-kappa,105,250,250,250,250,250,250,12500
alien_lt-kappa,106,250,250,250,250,250,250,12500
alien_lt-kappa,107,250,250,250,250,250,250,12500
alien_lt-kappa,108,250,250,250,250,250,250,12500
alien_lt-kappa,109,250,250,250,250,250,250,12500
alien_lt-kappa,110,250,250,250,250,250,250,12500
alien_lt-kappa,111,250,250,250,250,250,250,12500
alien_lt-kappa,112,250,250,250,250,250,250,12500
alien_lt-kappa,113,250,250,250,250,250,250,12500
alien_lt-kappa,114,250,250,250,250,250,250,12500
alien_lt-kappa,115,250,250,250,250,250,250,12500
alien_lt-kappa,116,250,250,250,250,250,250,12500
alien_lt-kappa,117,250,250,250,250,250,250,12500
alien_lt-kappa,118,250,250,250,250,250,250,12500
alien_lt-kappa,119,250,250,250,250,250,250,12500
alien_lt-kappa,120,250,250,250,250,250,250,12500
alienexotrooper,1,2,2,2,1000,2,2,75
alienexotrooper,2,2.0,2.0,2.0,1000.0,2.0,2.0,75.0
alienexotrooper,3,2.0,2.0,2.0,1000.0,2.0,2.0,75.0
alienexotrooper,4,2.0,2.0,2.0,1000.0,2.0,2.0,75.0
alienexotrooper,5,2,2,2,1000,2,2,75
alienexotrooper,6,2.0,2.0,2.0,1000.0,2.0,2.0,87.6
alienexotrooper,7,2.0,2.0,2.0,1000.0,2.0,2.0,100.19999999999999
alienexotrooper,8,2.0,2.0,2.0,1000.0,2.0,2.0,112.79999999999998
alienexotrooper,9,2.0,2.0,2.0,1000.0,2.0,2.0,125.39999999999998
alienexotrooper,10,2,2,2,1000,2,2,138
alienexotrooper,11,4.3,4.3,6.8,1000.0,6.8,6.8,149.2
alienexotrooper,12,6.6,6.6,11.6,1000.0,11.6,11.6,160.39999999999998
alienexotrooper,13,8.899999999999999,8.899999999999999,16.4,1000.0,16.4,16.4,171.59999999999997
alienexotrooper,14,11.2,11.2,21.2,1000.0,21.2,21.2,182.79999999999995
alienexotrooper,15,13.5,13.5,26.0,1000.0,26.0,26.0,193.99999999999994
alienexotrooper,16,15.8,15.8,30.8,1000.0,30.8,30.8,205.19999999999993
alienexotrooper,17,18.1,18.1,35.6,1000.0,35.6,35.6,216.39999999999992
alienexotrooper,18,20.400000000000002,20.400000000000002,40.4,1000.0,40.4,40.4,227.5999999999999
alienexotrooper,19,22.700000000000003,22.700000000000003,45.199999999999996,1000.0,45.199999999999996,45.199999999999996,238.7999999999999
alienexotrooper,20,25,25,50,1000,50,50,250
alienexotrooper,21,30.0,30.0,55.0,1000.0,55.0,55.0,275.0
alienexotrooper,22,35.0,35.0,60.0,1000.0,60.0,60.0,300.0
alienexotrooper,23,40.0,40.0,65.0,1000.0,65.0,65.0,325.0
alienexotrooper,24,45.0,45.0,70.0,1000.0,70.0,70.0,350.0
alienexotrooper,25,50.0,50.0,75.0,1000.0,75.0,75.0,375.0
alienexotrooper,26,55.0,55.0,80.0,1000.0,80.0,80.0,400.0
alienexotrooper,27,60.0,60.0,85.0,1000.0,85.0,85.0,425.0
alienexotrooper,28,65.0,65.0,90.0,1000.0,90.0,90.0,450.0
alienexotrooper,29,70.0,70.0,95.0,1000.0,95.0,95.0,475.0
alienexotrooper,30,75,75,100,1000,100,100,500
alienexotrooper,31,77.5,77.5,105.0,1000.0,105.0,105.0,543.8
alienexotrooper,32,80.0,80.0,110.0,1000.0,110.0,110.0,587.5999999999999
alienexotrooper,33,82.5,82.5,115.0,1000.0,115.0,115.0,631.3999999999999
alienexotrooper,34,85.0,85.0,120.0,1000.0,120.0,120.0,675.1999999999998
alienexotrooper,35,87.5,87.5,125.0,1000.0,125.0,125.0,718.9999999999998
alienexotrooper,36,90.0,90.0,130.0,1000.0,130.0,130.0,762.7999999999997
alienexotrooper,37,92.5,92.5,135.0,1000.0,135.0,135.0,806.5999999999997
alienexotrooper,38,95.0,95.0,140.0,1000.0,140.0,140.0,850.3999999999996
alienexotrooper,39,97.5,97.5,145.0,1000.0,145.0,145.0,894.1999999999996
alienexotrooper,40,100,100,150,1000,150,150,938
alienexotrooper,41,110.0,110.0,160.0,1000.0,160.0,160.0,994.2
alienexotrooper,42,120.0,120.0,170.0,1000.0,170.0,170.0,1050.4
alienexotrooper,43,130.0,130.0,180.0,1000.0,180.0,180.0,1106.6000000000001
alienexotrooper,44,140.0,140.0,190.0,1000.0,190.0,190.0,1162.8000000000002
alienexotrooper,45,150.0,150.0,200.0,1000.0,200.0,200.0,1219.0000000000002
alienexotrooper,46,160.0,160.0,210.0,1000.0,210.0,210.0,1275.2000000000003
alienexotrooper,47,170.0,170.0,220.0,1000.0,220.0,220.0,1331.4000000000003
alienexotrooper,48,180.0,180.0,230.0,1000.0,230.0,230.0,1387.6000000000004
alienexotrooper,49,190.0,190.0,240.0,1000.0,240.0,240.0,1443.8000000000004
alienexotrooper,50,200,200,250,1000,250,250,1500
alienexotrooper,51,205.0,205.0,255.0,1000.0,255.0,255.0,1506.0
alienexotrooper,52,210.0,210.0,260.0,1000.0,260.0,260.0,1512.0
alienexotrooper,53,215.0,215.0,265.0,1000.0,265.0,265.0,1518.0
alienexotrooper,54,220.0,220.0,270.0,1000.0,270.0,270.0,1524.0
alienexotrooper,55,225.0,225.0,275.0,1000.0,275.0,275.0,1530.0
alienexotrooper,56,230.0,230.0,280.0,1000.0,280.0,280.0,1536.0
alienexotrooper,57,235.0,235.0,285.0,1000.0,285.0,285.0,1542.0
alienexotrooper,58,240.0,240.0,290.0,1000.0,290.0,290.0,1548.0
alienexotrooper,59,245.0,245.0,295.0,1000.0,295.0,295.0,1554.0
alienexotrooper,60,250,250,300,1000,300,300,1560
alienexotrooper,61,250.0,250.0,300.0,1000.0,300.0,300.0,1589.3333333333333
alienexotrooper,62,250.0,250.0,300.0,1000.0,300.0,300.0,1618.6666666666665
alienexotrooper,63,250.0,250.0,300.0,1000.0,300.0,300.0,1647.9999999999998
alienexotrooper,64,250.0,250.0,300.0,1000.0,300.0,300.0,1677.333333333333
alienexotrooper,65,250.0,250.0,300.0,1000.0,300.0,300.0,1706.6666666666663
alienexotrooper,66,250.0,250.0,300.0,1000.0,300.0,300.0,1735.9999999999995
alienexotrooper,67,250.0,250.0,300.0,1000.0,300.0,300.0,1765.3333333333328
alienexotrooper,68,250.0,250.0,300.0,1000.0,300.0,300.0,1794.666666666666
alienexotrooper,69,250.0,250.0,300.0,1000.0,300.0,300.0,1823.9999999999993
alienexotrooper,70,250.0,250.0,300.0,1000.0,300.0,300.0,1853.3333333333326
alienexotrooper,71,250.0,250.0,300.0,1000.0,300.0,300.0,1882.6666666666658
alienexotrooper,72,250.0,250.0,300.0,1000.0,300.0,300.0,1911.999999999999
alienexotrooper,73,250.0,250.0,300.0,1000.0,300.0,300.0,1941.3333333333323
alienexotrooper,74,250.0,250.0,300.0,1000.0,300.0,300.0,1970.6666666666656
alienexotrooper,75,250,250,300,1000,300,300,2000
alienexotrooper,76,250.0,250.0,300.0,1000.0,300.0,300.0,2020.0
alienexotrooper,77,250.0,250.0,300.0,1000.0,300.0,300.0,2040.0
alienexotrooper,78,250.0,250.0,300.0,1000.0,300.0,300.0,2060.0
alienexotrooper,79,250.0,250.0,300.0,1000.0,300.0,300.0,2080.0
alienexotrooper,80,250.0,250.0,300.0,1000.0,300.0,300.0,2100.0
alienexotrooper,81,250.0,250.0,300.0,1000.0,300.0,300.0,2120.0
alienexotrooper,82,250.0,250.0,300.0,1000.0,300.0,300.0,2140.0
alienexotrooper,83,250.0,250.0,300.0,1000.0,300.0,300.0,2160.0
alienexotrooper,84,250.0,250.0,300.0,1000.0,300.0,300.0,2180.0
alienexotrooper,85,250.0,250.0,300.0,1000.0,300.0,300.0,2200.0
alienexotrooper,86,250.0,250.0,300.0,1000.0,300.0,300.0,2220.0
alienexotrooper,87,250.0,250.0,300.0,1000.0,300.0,300.0,2240.0
alienexotrooper,88,250.0,250.0,300.0,1000.0,300.0,300.0,2260.0
alienexotrooper,89,250.0,250.0,300.0,1000.0,300.0,300.0,2280.0
alienexotrooper,90,250.0,250.0,300.0,1000.0,300.0,300.0,2300.0
alienexotrooper,91,250.0,250.0,300.0,1000.0,300.0,300.0,2320.0
alienexotrooper,92,250.0,250.0,300.0,1000.0,300.0,300.0,2340.0
alienexotrooper,93,250.0,250.0,300.0,1000.0,300.0,300.0,2360.0
alienexotrooper,94,250.0,250.0,300.0,1000.0,300.0,300.0,2380.0
alienexotrooper,95,250.0,250.0,300.0,1000.0,300.0,300.0,2400.0
alienexotrooper,96,250.0,250.0,300.0,1000.0,300.0,300.0,2420.0
alienexotrooper,97,250.0,250.0,300.0,1000.0,300.0,300.0,2440.0
alienexotrooper,98,250.0,250.0,300.0,1000.0,300.0,300.0,2460.0
alienexotrooper,99,250.0,250.0,300.0,1000.0,300.0,300.0,2480.0
alienexotrooper,100,250,250,300,1000,300,300,2500
alienexotrooper,101,250,250,300,1000,300,300,2500
alienexotrooper,102,250,250,300,1000,300,300,2500
alienexotrooper,103,250,250,300,1000,300,300,2500
alienexotrooper,104,250,250,300,1000,300,300,2500
alienexotrooper,105,250,250,300,1000,300,300,2500
alienexotrooper,106,250,250,300,1000,300,300,2500
alienexotrooper,107,250,250,300,1000,300,300,2500
alienexotrooper,108,250,250,300,1000,300,300,2500
alienexotrooper,109,250,250,300,1000,300,300,2500
alienexotrooper,110,250,250,300,1000,300,300,2500
alienexotrooper,111,250,250,300,1000,300,300,2500
alienexotrooper,112,250,250,300,1000,300,300,2500
alienexotrooper,113,250,250,300,1000,300,300,2500
alienexotrooper,114,250,250,300,1000,300,300,2500
alienexotrooper,115,250,250,300,1000,300,300,2500
alienexotrooper,116,250,250,300,1000,300,300,2500
alienexotrooper,117,250,250,300,1000,300,300,2500
alienexotrooper,118,250,250,300,1000,300,300,2500
alienexotrooper,119,250,250,300,1000,300,300,2500
alienexotrooper,120,250,250,300,1000,300,300,2500
angler,1,4,4,100,100,100,100,70
angler,2,5.5,5.5,100,100,100,100,90.0
angler,3,7.0,7.0,100,100,100,100,110.0
angler,4,8.5,8.5,100,100,100,100,130.0
angler,5,10,10,100,100,100,100,150
angler,6,11.6,11.6,100,100,100,100,170.0
angler,7,13.2,13.2,100,100,100,100,190.0
angler,8,14.799999999999999,14.799999999999999,100,100,100,100,210.0
angler,9,16.4,16.4,100,100,100,100,230.0
angler,10,18,18,100,100,100,100,250
angler,11,20.0,20.0,100,100,100,100,270.0
angler,12,22.0,22.0,100,100,100,100,290.0
angler,13,24.0,24.0,100,100,100,100,310.0
angler,14,26.0,26.0,100,100,100,100,330.0
angler,15,28,28,100,100,100,100,350
angler,16,30.2,30.2,100.0,100.0,100.0,100.0,362.5
angler,17,32.4,32.4,100.0,100.0,100.0,100.0,375.0
angler,18,34.6,34.6,100.0,100.0,100.0,100.0,387.5
angler,19,36.800000000000004,36.800000000000004,100.0,100.0,100.0,100.0,400.0
angler,20,39.00000000000001,39.00000000000001,100.0,100.0,100.0,100.0,412.5
angler,21,41.20000000000001,41.20000000000001,100.0,100.0,100.0,100.0,425.0
angler,22,43.40000000000001,43.40000000000001,100.0,100.0,100.0,100.0,437.5
angler,23,45.600000000000016,45.600000000000016,100.0,100.0,100.0,100.0,450.0
angler,24,47.80000000000002,47.80000000000002,100.0,100.0,100.0,100.0,462.5
angler,25,50,50,100,100,100,100,475
angler,26,53.333333333333336,53.333333333333336,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333,489.5833333333333
angler,27,56.66666666666667,56.66666666666667,116.66666666666666,116.66666666666666,116.66666666666666,116.66666666666666,504.16666666666663
angler,28,60.00000000000001,60.00000000000001,124.99999999999999,124.99999999999999,124.99999999999999,124.99999999999999,518.75
angler,29,63.33333333333334,63.33333333333334,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,533.3333333333334
angler,30,66.66666666666667,66.66666666666667,141.66666666666666,141.66666666666666,141.66666666666666,141.66666666666666,547.9166666666667
angler,31,70.0,70.0,150.0,150.0,150.0,150.0,562.5000000000001
angler,32,73.33333333333333,73.33333333333333,158.33333333333334,158.33333333333334,158.33333333333334,158.33333333333334,577.0833333333335
angler,33,76.66666666666666,76.66666666666666,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,591.6666666666669
angler,34,79.99999999999999,79.99999999999999,175.00000000000003,175.00000000000003,175.00000000000003,175.00000000000003,606.2500000000002
angler,35,83.33333333333331,83.33333333333331,183.33333333333337,183.33333333333337,183.33333333333337,183.33333333333337,620.8333333333336
angler,36,86.66666666666664,86.66666666666664,191.6666666666667,191.6666666666667,191.6666666666667,191.6666666666667,635.416666666667
angler,37,90,90,200,200,200,200,650
angler,38,92.14285714285714,92.14285714285714,200.0,200.0,200.0,200.0,671.4285714285714
angler,39,94.28571428571428,94.28571428571428,200.0,200.0,200.0,200.0,692.8571428571429
angler,40,96.42857142857142,96.42857142857142,200.0,200.0,200.0,200.0,714.2857142857143
angler,41,98.57142857142856,98.57142857142856,200.0,200.0,200.0,200.0,735.7142857142858
angler,42,100.7142857142857,100.7142857142857,200.0,200.0,200.0,200.0,757.1428571428572
angler,43,102.85714285714283,102.85714285714283,200.0,200.0,200.0,200.0,778.5714285714287
angler,44,104.99999999999997,104.99999999999997,200.0,200.0,200.0,200.0,800.0000000000001
angler,45,107.14285714285711,107.14285714285711,200.0,200.0,200.0,200.0,821.4285714285716
angler,46,109.28571428571425,109.28571428571425,200.0,200.0,200.0,200.0,842.857142857143
angler,47,111.42857142857139,111.42857142857139,200.0,200.0,200.0,200.0,864.2857142857144
angler,48,113.57142857142853,113.57142857142853,200.0,200.0,200.0,200.0,885.7142857142859
angler,49,115.71428571428567,115.71428571428567,200.0,200.0,200.0,200.0,907.1428571428573
angler,50,117.8571428571428,117.8571428571428,200.0,200.0,200.0,200.0,928.5714285714288
angler,51,120,120,200,200,200,200,950
angler,52,121.0,121.0,200.0,200.0,200.0,200.0,975.0
angler,53,122.0,122.0,200.0,200.0,200.0,200.0,1000.0
angler,54,123.0,123.0,200.0,200.0,200.0,200.0,1025.0
angler,55,124.0,124.0,200.0,200.0,200.0,200.0,1050.0
angler,56,125.0,125.0,200.0,200.0,200.0,200.0,1075.0
angler,57,126.0,126.0,200.0,200.0,200.0,200.0,1100.0
angler,58,127.0,127.0,200.0,200.0,200.0,200.0,1125.0
angler,59,128.0,128.0,200.0,200.0,200.0,200.0,1150.0
angler,60,129.0,129.0,200.0,200.0,200.0,200.0,1175.0
angler,61,130.0,130.0,200.0,200.0,200.0,200.0,1200.0
angler,62,131.0,131.0,200.0,200.0,200.0,200.0,1225.0
angler,63,132.0,132.0,200.0,200.0,200.0,200.0,1250.0
angler,64,133.0,133.0,200.0,200.0,200.0,200.0,1275.0
angler,65,134,134,200,200,200,200,1300
angler,66,134.5,134.5,200.0,200.0,200.0,200.0,1325.0
angler,67,135.0,135.0,200.0,200.0,200.0,200.0,1350.0
angler,68,135.5,135.5,200.0,200.0,200.0,200.0,1375.0
angler,69,136.0,136.0,200.0,200.0,200.0,200.0,1400.0
angler,70,136.5,136.5,200.0,200.0,200.0,200.0,1425.0
angler,71,137.0,137.0,200.0,200.0,200.0,200.0,1450.0
angler,72,137.5,137.5,200.0,200.0,200.0,200.0,1475.0
angler,73,138.0,138.0,200.0,200.0,200.0,200.0,1500.0
angler,74,138.5,138.5,200.0,200.0,200.0,200.0,1525.0
angler,75,139.0,139.0,200.0,200.0,200.0,200.0,1550.0
angler,76,139.5,139.5,200.0,200.0,200.0,200.0,1575.0
angler,77,140.0,140.0,200.0,200.0,200.0,200.0,1600.0
angler,78,140.5,140.5,200.0,200.0,200.0,200.0,1625.0
angler,79,141.0,141.0,200.0,200.0,200.0,200.0,1650.0
angler,80,141.5,141.5,200.0,200.0,200.0,200.0,1675.0
angler,81,142,142,200,200,200,200,1700
angler,82,142.42105263157896,142.42105263157896,200.0,200.0,200.0,200.0,1726.3157894736842
angler,83,142.84210526315792,142.84210526315792,200.0,200.0,200.0,200.0,1752.6315789473683
angler,84,143.26315789473688,143.26315789473688,200.0,200.0,200.0,200.0,1778.9473684210525
angler,85,143.68421052631584,143.68421052631584,200.0,200.0,200.0,200.0,1805.2631578947367
angler,86,144.1052631578948,144.1052631578948,200.0,200.0,200.0,200.0,1831.5789473684208
angler,87,144.52631578947376,144.52631578947376,200.0,200.0,200.0,200.0,1857.894736842105
angler,88,144.94736842105272,144.94736842105272,200.0,200.0,200.0,200.0,1884.2105263157891
angler,89,145.36842105263167,145.36842105263167,200.0,200.0,200.0,200.0,1910.5263157894733
angler,90,145.78947368421063,145.78947368421063,200.0,200.0,200.0,200.0,1936.8421052631575
angler,91,146.2105263157896,146.2105263157896,200.0,200.0,200.0,200.0,1963.1578947368416
